COOPID, YEAR, MONTH, DAY, precipitation
82008,2022,7,18,0.03000
82008,2022,7,19,0.46000
82008,2022,7,20,0.81000
82008,2022,7,21,0.21000
82008,2022,7,22,0.00000
82008,2022,7,23,0.44000
82008,2022,7,24,0.05000
82008,2022,7,25,0.00000
82008,2022,7,26,0.20000
82008,2022,7,27,1.24000
82008,2022,7,28,0.21000
82008,2022,7,29,0.06000
82008,2022,7,30,0.00000
82008,2022,7,31,0.00000
82008,2022,8,1,0.00000
82008,2022,8,2,0.90000
82008,2022,8,3,0.00000
82008,2022,8,4,0.00000
82008,2022,8,5,0.00000
82008,2022,8,6,0.00000
82008,2022,8,7,0.00000
82008,2022,8,8,0.00000
82008,2022,8,9,0.69000
82008,2022,8,10,0.32000
82008,2022,8,11,0.04000
82008,2022,8,12,0.49000
82008,2022,8,13,0.00000
82008,2022,8,14,0.36000
82008,2022,8,15,0.03000
82008,2022,8,16,0.00000
82008,2022,8,17,0.00000
82008,2022,8,18,0.04000
82008,2022,8,19,-99.99000
82008,2022,8,20,-99.99000
82008,2022,8,21,-99.99000
82008,2022,8,22,-99.99000
82008,2022,8,23,0.00000
82008,2022,8,24,0.08000
82008,2022,8,25,-99.99000
82008,2022,8,26,-99.99000
82008,2022,8,27,0.04000
82008,2022,8,28,0.71000
82008,2022,8,29,0.00000
82008,2022,8,30,0.00000
82008,2022,8,31,0.00000
82008,2022,9,1,2.82000
82008,2022,9,2,0.00000
82008,2022,9,3,0.12000
82008,2022,9,4,1.07000
82008,2022,9,5,0.02000
82008,2022,9,6,0.00000
82008,2022,9,7,0.00000
82008,2022,9,8,0.00000
82008,2022,9,9,0.29000
82008,2022,9,10,0.42000
82008,2022,9,11,0.35000
82008,2022,9,12,0.00000
82008,2022,9,13,0.15000
82008,2022,9,14,0.34000
82008,2022,9,15,0.00000
82008,2022,9,16,0.00000
82008,2022,9,17,-99.99000
82008,2022,9,18,0.00000
82008,2022,9,19,0.05000
82008,2022,9,20,0.00000
82008,2022,9,21,0.00000
82008,2022,9,22,-99.99000
82008,2022,9,23,0.00000
82008,2022,9,24,0.00000
82008,2022,9,25,0.00000
82008,2022,9,26,0.00000
82008,2022,9,27,0.00000
82008,2022,9,28,0.00000
82008,2022,9,29,0.00000
82008,2022,9,30,0.00000
82008,2022,10,1,0.00000
82008,2022,10,2,0.00000
82008,2022,10,3,0.00000
82008,2022,10,4,0.00000
82008,2022,10,5,0.00000
82008,2022,10,6,0.00000
82008,2022,10,7,0.00000
82008,2022,10,8,0.00000
82008,2022,10,9,0.00000
82008,2022,10,10,0.00000
82008,2022,10,11,0.00000
82008,2022,10,12,0.00000
82008,2022,10,13,0.00000
82008,2022,10,14,0.00000
82008,2022,10,15,0.00000
82008,2022,10,16,0.00000
82008,2022,10,17,0.00000
82008,2022,10,18,0.65000
82008,2022,10,19,0.00000
82008,2022,10,20,0.00000
82008,2022,10,21,0.00000
82008,2022,10,22,0.00000
82008,2022,10,23,0.00000
82008,2022,10,24,0.00000
82008,2022,10,25,0.00000
82008,2022,10,26,0.00000
82008,2022,10,27,0.00000
82008,2022,10,28,1.98000
82008,2022,10,29,0.00000
82008,2022,10,30,0.00000
82008,2022,10,31,0.00000
82008,2022,11,1,0.00000
82008,2022,11,2,0.00000
82008,2022,11,3,0.00000
82008,2022,11,4,0.00000
82008,2022,11,5,0.00000
82008,2022,11,6,0.00000
82008,2022,11,7,0.00000
82008,2022,11,8,0.00000
82008,2022,11,9,0.00000
82008,2022,11,10,1.63000
82008,2022,11,11,2.39000
82008,2022,11,12,0.58000
82008,2022,11,13,0.00000
82008,2022,11,14,0.00000
82008,2022,11,15,0.00000
82008,2022,11,16,0.00000
82008,2022,11,17,0.00000
82008,2022,11,18,0.00000
82008,2022,11,19,0.00000
82008,2022,11,20,0.43000
82008,2022,11,21,0.05000
82008,2022,11,22,0.00000
82008,2022,11,23,0.05000
82008,2022,11,24,-99.99000
82008,2022,11,25,-99.99000
82008,2022,11,26,0.43000
82008,2022,11,27,0.02000
82008,2022,11,28,0.00000
82008,2022,11,29,0.00000
82008,2022,11,30,0.00000
82008,2022,12,1,0.36000
82008,2022,12,2,0.00000
82008,2022,12,3,0.00000
82008,2022,12,4,0.00000
82008,2022,12,5,0.00000
82008,2022,12,6,0.00000
82008,2022,12,7,0.00000
82008,2022,12,8,0.00000
82008,2022,12,9,-99.99000
82008,2022,12,10,0.00000
82008,2022,12,11,0.00000
82008,2022,12,12,0.00000
82008,2022,12,13,0.00000
82008,2022,12,14,0.00000
82008,2022,12,15,0.05000
82008,2022,12,16,0.29000
82008,2022,12,17,0.00000
82008,2022,12,18,0.00000
82008,2022,12,19,0.00000
82008,2022,12,20,0.03000
82008,2022,12,21,0.31000
82008,2022,12,22,0.00000
82008,2022,12,23,-99.99000
82008,2022,12,24,-99.99000
82008,2022,12,25,-99.99000
82008,2022,12,26,0.00000
82008,2022,12,27,0.00000
82008,2022,12,28,0.00000
82008,2022,12,29,0.00000
82008,2022,12,30,0.00000
82008,2022,12,31,-99.99000
82008,2023,1,1,0.04000
